class,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle
Cobra Pose,161.14064575771653,173.59313826242843,29.159306740045658,335.38503125466474,193.26580454014777,189.76306715132895,229.31877555094042,224.1835356442307
Cobra Pose,168.28986430296914,137.07655158191375,21.125605944944294,350.38949641147167,212.13612689116016,219.34734439204263,217.12457925009608,207.0775640663121
Cobra Pose,181.18322136324736,178.84364390784472,40.08523728682297,339.49199202020367,216.25683390851947,328.77048975967256,195.7355221893553,81.11099726686804
Cobra Pose,171.83049033261463,174.42600624648307,32.60512865145105,339.6170664840957,195.08988357896908,340.59353035809136,221.4345881543591,84.68508304621595
Cobra Pose,173.82918096575565,181.5768363737429,24.937861192328487,331.0182727116768,179.4538997989504,230.70020870898855,226.17700943320548,191.52843226886836
Cobra Pose,169.5396525324701,170.6004997710199,16.49679873159026,339.5493926416881,192.7603309797588,233.72672349162568,214.85688146822937,189.38551826004309
Cobra Pose,171.27640524012662,173.126703942228,19.43635187005867,340.48364129713434,183.5461176011938,202.75097634278765,230.0598688462641,222.69971488492504
Cobra Pose,155.4351592784281,154.2177388652529,24.607418004580293,345.4108684480887,192.89845277099852,198.48593882385973,239.8060479017382,237.25209682929776
Cobra Pose,166.0299865850507,166.05015341562807,25.632613786033733,344.77193557809926,216.14490132662522,222.87890360333856,224.89373283372848,224.31076071274677
Cobra Pose,114.39921525704305,100.24658598391267,348.41362120470984,17.02684450527696,156.06672700111162,167.9565216595996,262.09561201037536,250.05834933974984
Cobra Pose,157.41562746664178,149.20890149200983,5.193750329189052,353.9187582744547,180.48081415019823,184.3569750058463,244.40087987618202,244.1662340146133
Cobra Pose,130.62649067658748,94.41570706948556,21.547617509958496,342.43245637308337,181.16569411503107,182.2025981617658,232.95510845313694,234.55033408889835
Cobra Pose,151.2749223497846,138.53280539929,25.555538394461593,336.71399508565077,183.91210656660155,185.0694559018989,241.1543059875338,242.91049997659331
Cobra Pose,155.07137164172684,141.51980175165698,9.256670999044028,353.480198248343,187.9259596350026,185.24503200468885,239.8925043345449,242.42745303569362
Cobra Pose,171.5482139510801,172.54434141050783,14.896067415705556,343.89041655042814,180.80715380102325,176.02126823643883,241.0762042318356,243.55372971897134
Cobra Pose,172.78616617076992,166.96985094627397,22.91472461431433,338.58114658326133,180.43078721700863,185.69433535350856,246.8346629820453,242.20551114434616
Cobra Pose,151.34288254344187,158.01084197214328,21.80140948635181,346.4652194867225,225.32492532302146,237.15482516730452,233.13010235415598,235.56786335164057
Cobra Pose,149.86883534234653,114.31100486040361,17.184004927765518,1.0910177259098361,211.0580279381619,175.71231966506235,218.29433009740896,256.0155090285991
Cobra Pose,126.5110561194953,139.88840094812477,18.358350232844128,349.0328808108659,201.40174436270445,184.37299470193057,225.69614775298427,237.40491007700763
Cobra Pose,156.50860472166684,171.59369117972972,14.53583543564039,342.37779725302846,213.9937599093809,218.66122452084,226.32731984708153,226.9641136726957
Cobra Pose,167.0671471190144,162.46911760482018,28.182379968247567,332.71237966031214,188.31360631742146,191.46306114153685,239.85042640384367,238.9970905548834
Cobra Pose,161.565051177078,108.46323255727178,28.047094152452594,333.47942448215355,186.22735952032417,179.67806299663732,234.12374091029665,243.67673790931798
Cobra Pose,126.60970756806665,113.23015843305066,29.590334523275352,334.8045809950288,185.86589976921866,183.73473557357437,224.73546590228275,232.90054637116384
Cobra Pose,168.09006143507006,142.09076902511845,45.50650560204473,340.76737565951447,234.79984866886764,215.64065061287653,264.68713717375647,314.6671566918834
Cobra Pose,168.48389100426195,151.25917341109457,42.109441331273274,317.2658763225882,203.901096222174,224.532501747893,215.1437722313133,175.8418745578032
Cobra Pose,167.18171383203364,144.411136192678,32.69160420432785,340.93228414820146,191.88121012032747,210.49655674224908,230.12904047405436,208.82377133682783
Cobra Pose,148.89119117145486,118.08713434401612,40.37208409823766,326.8537992341562,184.89691696760914,186.45767200313114,232.35422689566863,229.0570258672411
Cobra Pose,172.99873244250466,145.33130695619204,23.628730927325357,349.32272640877943,203.8146504220474,199.50125758866278,212.1888904297021,223.23945835535784
Cobra Pose,150.85797488314563,147.3022438568138,36.49279518532882,332.1388853249049,209.89753011617267,179.89686770825926,215.7071388758872,239.27705845262957
Cobra Pose,167.87170988214282,174.4856712561249,36.50894108366868,329.0893456541583,204.44395478041653,199.61520203524577,215.86531870756667,231.84520580357474
Cobra Pose,118.05383900176345,124.28605350169214,5.3212222768728035,357.07153402313173,176.92657758738704,177.0124477739713,237.68259812431745,235.7949914256772
Cobra Pose,134.04404087240016,112.48583997725602,21.196037270477877,346.9149400637678,176.32233077704424,171.9451996625306,231.95396703460617,237.54190987666
Cobra Pose,116.12181936983652,113.44068391592178,7.015856712052249,357.18786013154414,188.39914360467031,185.91896756968185,212.81589554676205,217.2239232708687
Cobra Pose,150.18426657984128,171.18873817220387,32.73888399428549,312.7489149046228,191.02273798951305,202.02693626957105,229.12964761242205,202.90738051498198
Cobra Pose,163.93975907742694,189.31494115949036,35.672567413134196,309.45897867529783,211.27055830932346,214.11116733060646,202.5050439003202,194.8246731682515
Cobra Pose,180.6915078566168,180.20166597034947,30.325561882834922,330.2616278963658,187.80073286104792,196.45524477479432,221.72025251972312,217.4380319460106
Cobra Pose,177.46360681706474,173.80609503284902,28.816297753600605,333.434948822922,196.82894583363978,196.70774421833906,226.40097620378373,225.80315925181026
Cobra Pose,170.01575007068004,157.00454013810432,17.347184982537918,346.11986511161456,194.14655301072213,195.9835930816061,227.49295353408198,228.6875027140401
Cobra Pose,180.9376540830039,182.33441375289266,16.84209114243396,342.60517587968246,197.1694157971978,193.36730868810673,227.33255082535632,231.63158755521883
Cobra Pose,175.07974290652155,165.30049265911393,9.703188980782334,347.6812217567106,193.9857718822178,193.60003904101924,237.6037618157896,233.70653904057193
Crocodile Pose,112.7436137394469,63.016868735514194,83.98649284214447,277.4840171681822,180.03589679506078,175.95291201662013,222.97999490879448,228.0479453181873
Crocodile Pose,171.04954667328192,194.47994122833632,337.7509763427876,14.835180302139863,155.35833800044168,146.51392898221943,249.64166199955832,255.27516530765413
Crocodile Pose,254.33708904037647,253.94836765374941,48.61147639701079,21.960564020096474,125.32337971793915,119.09193903939138,267.57698518155223,279.8263446620535
Crocodile Pose,172.36159434890234,86.07931747074643,28.76568291198135,15.640962719542847,28.7114468348446,120.91211546492771,326.48718103314155,246.5287011951163
Crocodile Pose,208.63955284045815,113.96248897457819,50.94673192134467,316.02915480430596,307.15290099078624,196.12148005310178,200.48636912677014,220.15176219766286
Crocodile Pose,109.11492040674034,121.7502168087405,356.1021824216315,0.8377173914129054,167.09259132873416,163.66903067615098,230.36418238086694,234.5204550812524
Crocodile Pose,194.98126947896503,67.00771562196759,69.55549736405685,325.6216985984742,87.90904869675819,213.55860851645505,329.85861444792465,226.0934472100502
Crocodile Pose,79.61265426569528,73.53336866515168,88.15534184211924,258.2086017201414,184.82103963202294,187.90977881995008,190.85126177646015,189.10670723108342
Crocodile Pose,110.29397372757684,9.400780041023843,83.0263592024893,218.08877288097534,182.35916613258163,193.2240855205199,206.11590898897697,197.24145939893998
Crocodile Pose,157.53840433499627,180.60017557646842,353.95642298102524,350.95610347517993,171.08085738448068,164.59348756457024,211.1525632336144,207.99538948048374
Crocodile Pose,68.29946326068254,1.4441255309358578,35.2487517321906,248.8200675951842,201.2563827723431,137.36264487742105,186.34913373249563,200.4562391630896
Crocodile Pose,210.8188876131972,25.41928833890289,166.13897243697886,268.45330834113,190.37535949423847,127.4826913742784,174.90204658866875,212.01571685724107
Crocodile Pose,138.5133291446057,38.600628609602644,110.62012077971616,248.82233122094533,201.3483983332247,184.03169381204924,175.7956208921575,183.28171505161853
Crocodile Pose,243.9568595042905,91.57474506575318,104.91519958377938,268.4252549342468,194.16399779077835,203.56346045082196,178.24886342547896,173.94101227602167
Crocodile Pose,169.140496764678,152.12127093889342,337.59959626126937,30.17616202355572,196.2888651711883,196.26020470831193,197.8483798466423,198.55763767076107
Crocodile Pose,138.86073262488327,165.80618861162912,86.99747182325312,263.48477379672187,190.48839518571953,188.8251099318319,191.10627148682792,192.7221475002956
Crocodile Pose,270.82898076033956,83.59564727361587,141.64195349639127,252.8946735253046,169.37212791915246,181.33762792214497,188.24852970724635,197.2170194303543
Crocodile Pose,295.6651914621736,11.30993247402022,147.77953458402123,193.11421733673467,193.16771529703666,219.143677680584,214.68706636450418,155.55289357876927
Crocodile Pose,8.40337109056082,357.8217855434366,87.15113827428915,270.22905101085786,189.903655875172,192.94508175212678,184.64503279935084,180.42307593635493
Crocodile Pose,37.766994964592506,15.002749709959435,85.38175885073346,268.60240720091593,174.8344597181431,154.68195553202142,215.39674638387558,215.7188018867765
Crocodile Pose,100.33168132636156,17.69311265566983,82.98932272350352,260.5300434443163,185.34516026098055,190.71440300356767,197.1536794401746,193.5311031543303
Crocodile Pose,94.95657425733467,104.53367285356141,350.7976419415691,4.184916125118408,177.84711313524988,172.1705215990235,222.35979476309245,233.88065915052022
Crocodile Pose,52.54380668694305,22.28198248433142,57.46738360523574,277.96704341480404,187.0518417022074,205.58002602236988,212.67075221488537,191.8119341364863
Crocodile Pose,70.86635679409451,67.75000845962622,62.68439202655774,300.6252795500408,193.1805064540167,190.37961877120603,195.88850637949713,207.33723880316185
Crocodile Pose,124.2248126077165,97.13082021633667,9.151309346123838,352.41593244255506,189.62884200156702,176.18592516570965,211.02106134060963,207.6883538911534
Crocodile Pose,43.377098093787595,61.00384830973899,25.895433159474766,352.4330558216669,172.8867565547211,171.17962044797895,227.39279802654025,222.51044707800082
Crocodile Pose,180.0,92.61954879539468,115.66037188354495,249.84693501854431,182.06381972845696,179.54164354199955,195.87862736070173,198.46251806391382
Crocodile Pose,295.6157927654357,69.89376520164066,301.0403239682677,221.78137788910095,120.98611585952897,103.59779223506166,256.3595025688208,276.76129903484554
Crocodile Pose,202.105143303598,29.892837678637058,135.19570513637206,233.1327344645691,175.7910150758298,194.21976551651287,220.7751742071566,161.9960409192257
Crocodile Pose,104.21358529206778,68.82690465772282,78.98320351836611,269.4292261624794,155.80903610114927,169.97793222748456,8.53357451727081,357.250825207614
Crocodile Pose,196.146284505807,10.606472576657549,81.78136923865863,258.76601341155117,206.02606987390112,4.474185534643517,180.30893081486155,21.962648616715477
Crocodile Pose,93.81407483429038,53.83651962111304,119.44089619457289,243.4427508898948,184.2655440535205,186.86064395411276,185.77263612305873,180.113936274402
Crocodile Pose,122.58330510148649,107.3780854937222,22.034308502672943,331.8495125049191,178.86272205657696,180.49119489391427,177.67742434986354,176.53659098890878
Crocodile Pose,85.69376812859291,89.48013274764372,339.12391979267005,350.9115609623927,179.82096822551716,173.9578096839633,185.1246364247446,184.19610269283694
Crocodile Pose,349.44187383618566,31.701034903268553,7.8031382763926205,345.5550447320936,295.4589804543227,61.76515497688588,100.48042776707851,277.470801426212
Crocodile Pose,105.70863782901574,63.31570699817172,347.02466822233777,3.3741508559227893,122.37416312109269,39.678978767298794,300.69856839454854,324.26620746173876
Crocodile Pose,349.56252464888183,312.1309336358013,321.26176888287546,41.00218581488902,324.95028246785375,38.75030695307032,256.74297105190374,59.107122720731596
Crocodile Pose,226.70663191759942,333.4156508177531,9.62553435597663,124.83558408217124,291.3104025069072,127.84410199067881,202.70908086005176,232.059277899369
Crocodile Pose,151.23356480344887,249.92847413546127,43.83086067209258,242.35402463626133,115.26309850449911,168.59320049084104,271.30195267257886,246.38228830274647
Crocodile Pose,229.96243874008965,75.58522504875246,80.24654988005393,317.9737310824801,349.05243937422165,186.56862418590936,18.188104004730217,267.0643265535788
Crocodile Pose,160.50793821334923,122.84813277044564,21.591217538297794,352.98154038239136,184.06605923720872,297.90130537677345,247.29740480623045,198.5032664926674
Crocodile Pose,127.65798566396668,303.8914578372475,47.57073711069052,90.72420583416584,130.04861938005632,107.6384351797292,265.1261035777952,276.1913074222547
Crocodile Pose,188.98763729820848,351.13729321094667,132.04497759736708,45.56516815013233,161.7559656928814,124.87110016355119,226.36495885666537,279.1631929646302
Crocodile Pose,65.10097685770114,72.58385562035328,87.98003180227586,315.86226959960555,178.6096965098232,177.5058155613951,224.32073849747536,239.75309261960274
Crocodile Pose,177.67098400592735,346.26373169437744,84.68434701545219,310.3013194827006,191.66857383117505,175.10447656135554,181.48388217444335,199.36581753871036
Crocodile Pose,204.79606671089383,108.8414038321921,107.671050361992,273.7674178190912,193.61899526304592,183.92541730651553,195.2551187030578,206.30058706239382
Crocodile Pose,107.65012421993012,93.72530218977852,156.15651108868758,183.28450188842012,203.12413210265524,203.2436071960671,216.16428018198582,221.82304247803964
Crocodile Pose,164.05460409907715,83.88910479689238,150.54632727307907,246.54170428866811,184.27330136856614,182.56747797334123,213.3104737125108,222.8479656340763
Crocodile Pose,202.22624729478278,237.9074086712658,29.7693364383112,330.8187219940385,181.9556813975229,172.5450771963615,200.44099360812953,214.3133746295087
Crocodile Pose,196.14433878028348,151.61551407321895,109.45679778249986,271.56524474988885,185.65551165137953,185.58831224985053,191.9426597008414,192.0539491621978
Crocodile Pose,348.9765440362569,140.99409294910845,35.76645464450293,31.540716194770084,167.27564431457762,124.86567072420067,231.53573972218075,221.6634353836943
Crocodile Pose,82.99061574337875,93.83062242846125,21.33928859504675,335.8116912988851,139.58084996587078,158.95986498076968,227.50056861733958,224.4199223641446
Crocodile Pose,230.18352995798742,4.287582893025273,131.08614408569244,226.78699385240634,197.14636130427593,200.22292061892216,176.74115529038232,165.0190425122013
Crocodile Pose,186.99628195594923,183.2665418513348,13.587596600111134,347.34057018706454,185.86757737030152,188.1065674285899,179.49580031730196,182.5201834388441
Crocodile Pose,32.47119229084849,353.98293329698845,352.9775190799963,230.55822083030617,178.23848262733378,195.74222022945648,187.276562533895,181.62220724604634
Crocodile Pose,203.83874018317172,114.59577154094455,207.01857030303597,200.78443145563264,197.11305858168905,206.0304686490107,167.79489381576872,161.2383503442239
Crocodile Pose,188.87769168732044,188.7014828451466,80.23696106241243,258.5964470545393,178.60621709733715,114.57976022935689,31.78559824245874,53.85308891457241
Crocodile Pose,141.07934933983566,146.4294853094098,124.9416712620587,232.17526110028382,212.09259132873416,252.9204891874046,214.34526388970838,202.72724647066624
Crocodile Pose,78.92979742206064,69.22938717196735,152.03725919150935,211.20051460398062,203.29686791214303,194.32845165775157,165.25946892686812,172.2462486202349
Crocodile Pose,287.29677181543383,32.1826317672048,210.9324815463625,228.8248935236469,181.75459771862177,170.6956161971386,214.00990303533445,141.1516588356766
Crocodile Pose,95.34676419325989,58.178120203856245,152.62369185281162,202.84079873546057,185.52424836280676,177.07203692622952,161.3480794268414,158.1917638987022
Crocodile Pose,44.23912952113647,39.31066629567221,129.22283188896103,231.7484246223913,191.7220093742958,200.57991597312918,162.14968169778317,163.8823546479518
Crocodile Pose,103.31441488635355,36.32309498527842,86.336222764812,273.47914321306274,188.52069983013735,187.37666138628464,197.64924210856486,199.2425189948247
Crocodile Pose,188.3976453570497,95.65621563451597,96.29410070966671,270.3878765277251,193.9409706646875,183.5850012027292,195.16968908723186,190.1605545809658
Crocodile Pose,133.54000386172822,152.0810219121205,33.30610456072116,315.6297210766357,198.83813780119274,177.80179126957938,209.5347133794024,220.60756779103656
Crocodile Pose,201.7638384887775,136.28877651746524,93.97586595032504,68.37601494414749,194.60640109384923,263.5978812409787,204.28771383609796,202.2956814478053
Crocodile Pose,83.41044263666275,218.14698056109899,69.31748940878592,351.94476142664575,75.89324993410706,77.56290443743747,295.9355720813403,298.04924886951153
Crocodile Pose,305.5376777919744,327.17145820858747,273.5322945838909,77.35503373267761,159.0242744785006,174.4289763139383,236.44933798850002,253.1369516072303
Crocodile Pose,197.0830869473628,125.7145160561138,77.06080747691442,263.6479587954119,181.35392691080153,186.11302735652774,224.37699038866256,205.96837120432514
Crocodile Pose,147.97152762149074,148.1695924521397,45.02382856153452,297.3715749897277,175.28524548129505,188.11978465353374,240.73186613749414,220.92808605718446
Crocodile Pose,27.183187997772414,36.85563787025168,85.742318467617,270.80556811141093,191.59103505312757,193.51704461762472,214.1189468927369,210.88000680279072
Crocodile Pose,311.1962450106112,349.5934301059116,94.68433962439232,254.79955282568642,216.89060446804086,239.90062202940527,314.0169685681271,311.557297492664
Crocodile Pose,167.58773807497943,40.73738887720996,18.79988515865266,271.12850787231804,194.90349866188538,176.8536122237057,245.7882456890303,207.27697801665335
Crocodile Pose,192.5208824336625,203.13641695862538,325.5574983277815,340.7444495649048,185.17841423802602,196.33706848273582,231.82282293482967,213.98965856318569
Crocodile Pose,176.50536107274667,28.718013966178443,131.41997249287402,237.91552537039175,192.4608277772224,191.63313946015978,176.62077077884626,177.94542711907434
Crocodile Pose,180.3285272454102,73.53615896475198,120.26003908591801,250.32798757608228,183.12695950419052,185.7673608095261,190.8758818418808,184.27138538253936
Crocodile Pose,151.8729867323638,131.7054541454446,69.43519797481254,300.8900289958561,199.95159069476324,191.68664765199563,158.71618945136711,168.67407651899532
Crocodile Pose,158.6293777306568,5.327650834289181,79.66108945705895,240.84110810288973,184.7318165989169,188.9423039856776,183.00453174152435,178.2862531696261
Crocodile Pose,180.43405063213942,18.34490838445136,93.20521593101351,241.03233935393598,194.75775784307922,173.8503061618258,178.9645392900543,179.95484967087998
Crocodile Pose,52.52382043863862,101.3099324740202,154.7242891660194,268.6677801461304,202.19282522519717,156.41752391075744,279.0859363862783,186.48307369289725
Crocodile Pose,152.06558938201485,194.62087398863164,22.38013505195956,327.5972614155453,151.7831562039295,265.1604796299111,326.04094018032373,97.49077684321688
Crocodile Pose,168.84819715074502,166.93419707438997,154.14482003959975,198.9300333157314,341.22093651881084,331.8628137841419,29.09458054849332,33.92908179135774
Crocodile Pose,104.3775812703668,88.55630756665444,107.42210314638157,260.14469496387096,206.9981076862614,284.55357279071256,154.04788704489854,68.38382453887168
Crocodile Pose,158.14682113129348,130.3106326725916,118.76500776302669,241.30055064072212,40.601294645004465,218.62377317738657,217.98772222823013,213.38792292841796
Crocodile Pose,348.49518467374116,118.52311860631204,142.09152963178354,239.55169768536484,184.75177313218384,191.66370962155582,161.03444306133264,161.5318328871143
Crocodile Pose,161.37104815038936,148.9206675285455,124.31828554646441,227.54784784417123,204.10791905147147,227.6054989005288,130.86203738967686,125.92034279215156
Crocodile Pose,248.355564859286,169.61841697683505,192.9946167919165,250.64863337526168,205.78488742004615,244.3215307178915,135.64829798407357,126.71667584169381
Crocodile Pose,169.2333732883014,157.34874379328457,183.80271451333027,187.17818240280988,154.04123073843937,92.9976088093896,234.43780540185696,228.6905891936117
Crocodile Pose,61.762554461832735,11.196830243209448,111.11113228848673,258.0101653488324,199.17988742936095,217.23456883504142,177.0904337945834,149.63720814847537
Crocodile Pose,109.71152371580185,117.10716425045497,2.963620657401857,349.03810572185034,176.71354142502017,175.90571112479722,182.73851803431097,184.085014712203
Crocodile Pose,189.73610534343823,59.09668203149383,243.3216042041837,275.61534970668316,73.75712089730241,312.34761900314567,318.3250662587636,73.35896344613002
Crocodile Pose,257.7302758850875,182.48534813865734,178.52931461802123,246.09941120358855,179.27691117855096,132.65008780895351,17.956658568494525,169.3028907373592
Crocodile Pose,172.77164552713106,166.97644648944137,174.5592105432258,180.12455584620724,114.73037825019424,190.24408744645865,297.9896959210925,234.03948280335513
Crocodile Pose,144.35789502199256,226.3639275316029,94.42055729120266,217.50166252447315,132.75425743410491,221.82510505881197,272.5888269654186,198.30954483649262
Crocodile Pose,122.5320888004688,160.77675409602804,65.21206711980729,283.792006735335,202.0365947300309,200.6119171672364,170.26121498061988,177.32839069266208
Crocodile Pose,95.85601358542895,98.37808780767375,146.39369817386176,209.6206446348309,221.6335393365702,197.83125246388326,77.20912079884187,48.90104272605979
Crocodile Pose,303.5444205117022,282.58445267014133,353.99619313926803,18.91409647802974,344.29136217098426,51.46382894095581,353.2695160653843,34.706041205095104
Crocodile Pose,183.9861917896953,161.1131218855902,12.718947872364987,10.072355828726252,182.3843605158285,154.44003482817618,19.949747185037726,339.4790409851631
Crocodile Pose,167.49941217668663,142.55846684703496,19.34623042686477,345.8361634248475,187.6224479939458,186.00900595749454,237.5677215529096,241.65555147720158
Crocodile Pose,105.72895307914412,216.86989764584402,54.101824996754445,163.35896344613002,200.0548249516521,193.69682863585894,176.06863078287594,3.9368328569560465
Crocodile Pose,149.59520894875862,138.988480053312,281.6250875987483,68.77951490672547,297.9169130526372,68.48759577765361,99.6429154737329,358.60038158045967
Crocodile Pose,133.535221641598,23.155186359009036,74.74488129694222,17.616827242993917,167.01999823527603,55.681197443156925,100.87352039525504,217.68835310753263
Crocodile Pose,178.02506598911802,186.33165316444547,22.067899562410222,333.8032115877493,194.12093177534126,170.47250631481617,219.51089121306293,224.73815389528673
Crocodile Pose,101.58640214800789,21.097949588989152,16.104272565386175,297.86670513386696,254.37404000611417,251.10601939080158,244.76063136762227,214.48890828333572
Crocodile Pose,10.593245607818945,16.569629125141642,31.45059158802792,320.5217362842213,185.94631151253253,173.3193257122314,253.22384652913718,235.99354333317828
Crocodile Pose,30.15975311556523,170.66066762349067,18.936034230611853,323.7513809326849,198.79379034927072,342.40757543781837,232.7616458288183,68.22167503275085
Crocodile Pose,319.3987053549955,179.7903822296979,66.6868944232859,357.45953259538965,307.2991660578532,343.30273414311665,359.47436539354237,13.934835114501356
Crocodile Pose,17.439013238988238,58.967789761532735,60.931577480213264,270.72829695307644,125.98067756861832,171.9992515212051,201.16125981682828,183.96540374114514
Crocodile Pose,197.42170264133395,195.42565507034345,325.6723550633341,33.169354590665684,193.68543731850318,195.34928617170138,236.9239894510878,241.0535098860538
Crocodile Pose,153.70941752348435,190.86562785096012,120.7574454604746,88.82446498316307,291.7407790544717,196.81611974041883,23.25922094552829,273.0386435058971
Crocodile Pose,14.444520021951478,358.39980982257924,171.2269934503253,98.03622622923615,299.00145558127747,137.81727722652215,293.0874076896892,272.243429734204
Crocodile Pose,120.55753289119598,146.30993247402023,163.65366507167963,232.57615489568906,342.5972958686437,136.97412904615257,336.467651439099,227.32901599407265
Crocodile Pose,182.02033237931678,138.61611389615473,55.887524479886494,314.7503467672751,117.34785276688265,184.06133408565472,246.98408758440468,213.4128959102403
Crocodile Pose,47.46314325366297,325.1590559958468,348.25112692376496,66.71408098542587,68.799285807064,162.85661133289443,122.18224172320988,59.19203649142141
Crocodile Pose,100.67986449161492,99.17191068768147,358.8909643321676,330.20123707624316,145.38402068762016,192.36794325467835,268.6584787944829,218.65980825409008
Crocodile Pose,141.8001217335977,133.94811328674467,85.78043895256317,251.2576321042647,187.09298964485163,194.37041776977085,344.7403673302366,222.34647940418975
Crocodile Pose,60.125294651413974,112.93532855069208,335.3367796811465,332.59194412263076,204.89932437517177,208.7178769201809,157.59999967110605,145.99216903676486
Crocodile Pose,206.26559861006137,200.72658771828742,333.9370055356798,20.600796953311367,147.00048697617058,150.48908583730307,168.62015812079267,180.50522505985742
Crocodile Pose,144.43205502673487,124.69515353123397,241.62447814396495,122.10625595511783,185.20869933820262,235.31275533468488,156.78596449269776,68.22559680459756
Crocodile Pose,237.02475227183345,201.7134678506076,158.15997499834043,172.82207260339112,321.1701750950296,343.68614757373945,69.70243022777129,195.07744482340442
Crocodile Pose,114.59589794969966,151.12348336772675,58.74684720497811,164.39268086203808,214.54034513352883,265.6012946450045,132.66559081394365,339.14554196042167
Crocodile Pose,50.3439658365571,58.18829834722656,67.27816959717785,266.6672625695877,138.08765128498507,125.30482856025175,248.1876394855871,244.71777497224343
Crocodile Pose,217.1146627478903,166.13897243697886,182.77931489337914,195.88768655715472,278.27518290377844,179.1219725005271,270.0883920611817,321.2945522944244
Crocodile Pose,82.69963368742376,288.7257878452726,109.33739520556233,247.63302689682612,206.00039210983545,321.99873492347353,151.27546120629066,48.83037391869104
Crocodile Pose,91.17829749438498,162.34987578006988,15.72206904148581,147.3390872783262,186.33081615821496,183.01579097858698,183.61173837027607,176.74969127406075
Crocodile Pose,72.90702018510113,292.01583879777564,319.9590141945816,118.6600559157975,159.7192170838001,138.15127588070447,198.84038018695554,199.88743655983953
Crocodile Pose,161.46218633335397,162.79351707250584,325.60763990097564,33.0785529804927,191.69544022994836,190.03621733377153,219.5784655678298,212.69436258165317
Crocodile Pose,114.60888700216296,56.00231888068005,99.2094683341238,254.12011363428206,186.24528071329544,179.18335459003504,171.63337369453197,172.5601748437091
Crocodile Pose,159.44395478041653,139.199126067213,70.84186095141723,283.75867482830046,155.26240580817438,190.6113192227439,149.60437106942413,135.63198572458683
Crocodile Pose,159.3535604511355,82.75663904023108,48.77181472458414,296.04324611842156,190.3739711880717,338.5733075043798,221.45569875670543,14.368845845739123
Crocodile Pose,163.0494152875624,184.70871392574486,295.1004213718726,175.25762228288028,257.15229514128237,186.6057024062061,262.86459833681766,2.8677733503477394
Crocodile Pose,151.41483369052574,113.68828610677741,125.93070670010843,218.38874804327924,214.38966944986117,137.44419528461464,284.8399391619129,287.0055484984245
Crocodile Pose,137.71198346744495,248.64144762293944,118.38495791976939,63.963546860188245,197.44037608019346,121.17074193298798,37.14001396657745,304.59585418609043
Crocodile Pose,131.21388796461844,45.158037105394015,61.66859209242291,234.42614574085437,27.912498277507837,214.20068664109118,9.851882501704274,177.3403378083468
Crocodile Pose,106.7983717813053,42.195815877605924,72.63867723563587,274.59336907262997,179.88711441585212,191.22847054177709,214.81823772323304,200.74556469551615
Crocodile Pose,31.58356028387523,28.686147573739447,73.30284834209111,271.7971524674059,199.5783231569173,199.3807260074139,195.0337804011447,195.3917273625505
Crocodile Pose,149.55382419494816,132.7453109817453,218.99236468935257,158.27330553400114,233.01061660610304,238.7278705586881,207.6750833449268,203.2838088848483
Crocodile Pose,163.44292862436336,100.85543904603175,100.55180950619228,217.31601817026603,222.5457923594172,196.72948109921182,23.244755628578382,42.084797113691906
Crocodile Pose,49.33893666679076,24.181981925518848,98.7528076592069,241.8351722370514,186.7802008778382,187.17450880377865,192.647535299914,187.22239595263147
Crocodile Pose,330.0824177233126,9.465025476696084,209.72868689954615,217.83958336651918,163.68005876669181,169.46016436914877,230.78129786063863,180.9335092535039
Crocodile Pose,0.18211311133358424,38.35315095823263,130.37772866743782,227.49859438941868,227.5594564402111,176.68096680242343,176.07841710260737,151.5823619409829
Crocodile Pose,107.86870169328014,106.98629249753336,206.57935545327888,171.2327595522417,187.86998247019625,200.4020623079624,195.78914770722835,185.4128414950126
Crocodile Pose,213.97556734260826,229.18491612511843,117.04651698291633,168.6900675259798,148.31296103193634,123.24220696298926,257.65080229659554,201.5014343240479
Crocodile Pose,140.9061411137705,110.32313682966296,194.70830389968276,82.75598695040388,213.5948391712623,150.19117700733128,188.49028661396545,204.90061212067405
Crocodile Pose,65.44954761079259,88.34833022787612,84.27267328251088,245.35709967312786,185.51713597898805,210.4942131763767,151.79752929542852,135.54374981448683
Crocodile Pose,79.89070150750483,27.80201479592209,117.89408580860751,228.9469231256193,163.196613965729,208.16331764277047,189.19272289212705,142.0773609357286
Crocodile Pose,55.863331218467984,225.20033407700785,80.08841660639297,246.12337059758698,196.69924423399362,206.97527647876151,174.2932633462741,160.11996735002492
Crocodile Pose,56.395653205264814,0.5354589855645346,83.17758148395383,13.631463063852944,9.987603139560884,226.27871130704983,342.93504016160944,116.16027077300443
Crocodile Pose,192.8028212271306,123.85303363612569,60.4021060140343,320.538504632487,186.9998026793346,240.3064692186474,214.07051199781964,182.32917837352585
Crocodile Pose,204.48248589734712,96.44260782101288,159.38318655220357,248.61500497128037,211.91386866402948,195.4578659059806,164.5214735708325,176.4719196100457
Crocodile Pose,41.9524076285675,101.13809897845684,334.56164946010534,349.91490614079646,323.027237510432,65.36740665809197,324.66640248303975,212.73922935625046
